ID,AVG_ERROR,MAX_ERROR,END_ERROR,E25,E50,E75,E100,NUM_RANK,TERMINATED,,,,,,,,,
36823,0.0712022,0.142829,0.142829,0.02,0.02,0.10198,0.142829,1,2000,,,,,,,,,
36824,0.0440342,0.141774,0,0.100499,0.1,0,0,1,2000,,,,,,,,,
36825,0.0313747,0.100499,0.01,0.100499,0,0.01,0.01,1,2000,,,,,,,,,
36826,0.0125,0.1,0,0,0,0.1,0,1,2000,,,,,,,,,
36827,0.094001,0.107703,0.10198,0.10198,0.10198,0.03,0.10198,1,2000,,,,,,,,,
36828,0.025,0.1,0,0,0,0,0,1,2000,,,,,,,,,
36829,0.0300623,0.100499,0.1,0.100499,0,0.01,0.1,1,2000,,,,,,,,,
36830,0.02125,0.1,0.01,0.02,0.01,0.1,0.01,1,2000,,,,,,,,,
36831,0.0376247,0.100499,0.100499,0.02,0.02,0.02,0.100499,1,2000,,,,,,,,,
36832,0.0313747,0.100499,0.01,0.01,0.01,0.01,0.01,1,2000,,,,,,,,,
36833,0.0313747,0.100499,0.01,0.01,0,0.01,0.01,1,2000,,,,,,,,,
36834,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36835,0.214754,0.223607,0.223607,0.2,0.2,0.223607,0.223607,1,2000,,,,,,,,,
36836,0.075,0.1,0.1,0,0.1,0.1,0.1,1,2000,,,,,,,,,
36837,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
36838,0.0750938,0.142829,0.10198,0.10198,0.10198,0.02,0.10198,1,2000,,,,,,,,,
36839,0.0410253,0.107703,0,0.1,0,0,0,1,2000,,,,,,,,,
36840,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36841,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
36842,0.18958,0.262488,0.179165,0.179165,0.179165,0.179165,0.179165,1,2000,,,,,,,,,
36843,0.01375,0.02,0.02,0.02,0.02,0.01,0.02,1,2000,,,,,,,,,
36844,0.0941588,0.141774,0.1,0.01,0.1,0.141774,0.1,1,2000,,,,,,,,,
36845,0.115533,0.141421,0.1,0.141421,0.141421,0.1,0.1,1,2000,,,,,,,,,
36846,0.0313123,0.100499,0.1,0.01,0.01,0.100499,0.1,1,2000,,,,,,,,,
36847,0.0628722,0.10198,0,0,0.100499,0.1,0,1,2000,,,,,,,,,
36848,0.02875,0.1,0.01,0.1,0.01,0,0.01,1,2000,,,,,,,,,
36849,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
36850,0.0163123,0.100499,0.100499,0.01,0.01,0.01,0.100499,1,2000,,,,,,,,,
36851,0.0340599,0.10198,0.01,0.10198,0.01,0.100499,0.01,1,2000,,,,,,,,,
36852,0.0175,0.1,0.01,0.01,0.1,0,0.01,1,2000,,,,,,,,,
36853,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
36854,0.147348,0.15,0.146969,0.146969,0.146969,0.146969,0.146969,1,2000,,,,,,,,,
36855,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
36856,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
36857,0.0813001,0.10198,0.10198,0.10198,0.10198,0.02,0.10198,1,2000,,,,,,,,,
36858,0.0315599,0.10198,0.01,0.100499,0.01,0.01,0.01,1,2000,,,,,,,,,
36859,0.321769,0.360555,0.316228,0.360555,0.316228,0.316228,0.316228,1,2000,,,,,,,,,
36860,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
36861,0.0125623,0.100499,0,0,0,0,0,1,2000,,,,,,,,,
36862,0.0188123,0.100499,0.01,0.01,0,0.01,0.01,1,2000,,,,,,,,,
36863,0.015,0.02,0.02,0.02,0.01,0.02,0.02,1,2000,,,,,,,,,
36864,0.0239975,0.10198,0.01,0.10198,0.01,0.01,0.01,1,2000,,,,,,,,,
36865,0.0893586,0.142829,0.142829,0.104403,0.02,0.142829,0.142829,1,2000,,,,,,,,,
36866,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36867,0.0801777,0.141421,0,0.1,0,0.1,0,1,2000,,,,,,,,,
36868,0.221705,0.224499,0.22383,0.22383,0.22383,0.22383,0.22383,1,2000,,,,,,,,,
36869,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
36870,0.0075,0.01,0.01,0.01,0,0.01,0.01,1,2000,,,,,,,,,
36871,0.00625,0.01,0,0.01,0,0.01,0,1,2000,,,,,,,,,
36872,0.025,0.1,0,0,0,0.1,0,1,2000,,,,,,,,,
36873,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36874,0.0551777,0.141421,0.1,0,0.1,0.1,0.1,1,2000,,,,,,,,,
36875,0.200109,0.244949,0.173205,0.244949,0.244949,0.173205,0.173205,1,2000,,,,,,,,,
36876,0.025,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
36877,0.0603553,0.141421,0.1,0,0,0.1,0.1,1,2000,,,,,,,,,
36878,0.0818227,0.146969,0.03,0.104403,0.104403,0.03,0.03,1,2000,,,,,,,,,
36879,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
36880,0.024321,0.144568,0.01,0.01,0.01,0,0.01,1,2000,,,,,,,,,
36881,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
36882,0.0939226,0.134536,0.06,0.05,0.05,0.111803,0.06,1,2000,,,,,,,,,
36883,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36884,0.0375,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
36885,0.15334,0.173205,0.173205,0.141421,0.141421,0.173205,0.173205,1,2000,,,,,,,,,
36886,0.075,0.1,0.1,0,0.1,0.1,0.1,1,2000,,,,,,,,,
36887,0.0276247,0.100499,0,0.100499,0.01,0,0,1,2000,,,,,,,,,
36888,0.0025,0.01,0,0,0,0.01,0,1,2000,,,,,,,,,
36889,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
36890,0.0163123,0.100499,0,0.100499,0.01,0.01,0,1,2000,,,,,,,,,
36891,0.062543,0.104403,0.02,0.10198,0.10198,0.02,0.02,1,2000,,,,,,,,,
36892,0.105178,0.141421,0.1,0.1,0.1,0.141421,0.1,1,2000,,,,,,,,,
36893,0.025,0.1,0.1,0,0.1,0,0.1,1,2000,,,,,,,,,
36894,0.0300623,0.100499,0.01,0.01,0.01,0.01,0.01,1,2000,,,,,,,,,
36895,0.053937,0.100499,0.100499,0,0.01,0.1,0.100499,1,2000,,,,,,,,,
36896,0.0625,0.1,0.1,0.1,0,0.1,0.1,1,2000,,,,,,,,,
36897,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
36898,0.0375,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
36899,0.125888,0.141421,0.141421,0.1,0.141421,0.141421,0.141421,1,2000,,,,,,,,,
36900,0.14178,0.173205,0.173205,0.1,0.141421,0.173205,0.173205,1,2000,,,,,,,,,
36901,0.0352842,0.141774,0.01,0.141774,0,0.01,0.01,1,2000,,,,,,,,,
36902,0.0200623,0.100499,0.01,0.01,0.01,0.01,0.01,1,2000,,,,,,,,,
36903,0.025,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
36904,0.0780683,0.141774,0.100499,0.100499,0.141774,0.01,0.100499,1,2000,,,,,,,,,
36905,0.136244,0.141421,0.141421,0.141421,0.141421,0.141421,0.141421,1,2000,,,,,,,,,
36906,0.104861,0.173205,0.141421,0,0.173205,0.141421,0.141421,1,2000,,,,,,,,,
36907,0.05,0.1,0.1,0,0,0.1,0.1,1,2000,,,,,,,,,
36908,0.115533,0.141421,0.141421,0.1,0.141421,0.1,0.141421,1,2000,,,,,,,,,
36909,0.0230504,0.104403,0.02,0.01,0.01,0.01,0.02,1,2000,,,,,,,,,
36910,0.0125,0.1,0,0,0,0.1,0,1,2000,,,,,,,,,
36911,0.0950655,0.144568,0.100499,0.10198,0.100499,0.100499,0.100499,1,2000,,,,,,,,,
36912,0.0276247,0.100499,0.100499,0.01,0.01,0,0.100499,1,2000,,,,,,,,,
36913,0.025,0.1,0,0.1,0.1,0,0,1,2000,,,,,,,,,
36914,0.0546103,0.104403,0.03,0.03,0.10198,0.03,0.03,1,2000,,,,,,,,,
36915,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
36916,0.025,0.1,0,0,0,0,0,1,2000,,,,,,,,,
36917,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36918,0.0225623,0.100499,0.01,0.02,0.01,0.01,0.01,1,2000,,,,,,,,,
36919,0.149367,0.173205,0.141421,0.141421,0.173205,0.141421,0.141421,1,2000,,,,,,,,,
36920,0.0238123,0.100499,0.01,0.02,0.01,0.100499,0.01,1,2000,,,,,,,,,
36921,0.025,0.1,0,0,0,0.1,0,1,2000,,,,,,,,,
36922,0.0426777,0.141421,0,0.1,0,0,0,1,2000,,,,,,,,,
36923,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36924,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
36925,0.0778741,0.100499,0.100499,0.01,0.100499,0.100499,0.100499,1,2000,,,,,,,,,
36926,0.0263747,0.100499,0,0.01,0,0,0,1,2000,,,,,,,,,
36927,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
36928,0.0801777,0.141421,0.1,0,0,0.1,0.1,1,2000,,,,,,,,,
36929,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36930,0.00625,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
36931,0.0902932,0.144568,0.144568,0.104403,0.144568,0.04,0.144568,1,2000,,,,,,,,,
36932,0.0667135,0.104403,0.104403,0.03,0.03,0.104403,0.104403,1,2000,,,,,,,,,
36933,0.015,0.02,0.01,0.02,0.02,0.02,0.01,1,2000,,,,,,,,,
36934,0.0985628,0.141774,0.10198,0.10198,0.10198,0.03,0.10198,1,2000,,,,,,,,,
36935,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36936,0.105178,0.141421,0.1,0.1,0.1,0.1,0.1,1,2000,,,,,,,,,
36937,0.0375,0.1,0,0,0,0,0,1,2000,,,,,,,,,
36938,0.0375,0.1,0,0.1,0.1,0,0,1,2000,,,,,,,,,
36939,0.0177475,0.10198,0,0.01,0,0.01,0,1,2000,,,,,,,,,
36940,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
36941,0.0225623,0.100499,0.01,0.01,0.100499,0.01,0.01,1,2000,,,,,,,,,
36942,0.111669,0.144568,0.100499,0.142829,0.100499,0.10198,0.100499,1,2000,,,,,,,,,
36943,0.454086,0.511468,0.415331,0.511468,0.414246,0.414246,0.415331,1,2000,,,,,,,,,
36944,0.0075,0.02,0.01,0,0.01,0,0.01,1,2000,,,,,,,,,
36945,0.0314975,0.10198,0,0.10198,0.01,0.01,0,1,2000,,,,,,,,,
36946,0.096109,0.141774,0.141774,0.01,0.141774,0.141774,0.141774,1,2000,,,,,,,,,
36947,0.159763,0.234307,0.157797,0.234307,0.162481,0.122066,0.157797,1,2000,,,,,,,,,
36948,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36949,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
36950,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36951,0.025,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
36952,0.161968,0.223607,0.141421,0.141421,0.141421,0.141421,0.141421,1,2000,,,,,,,,,
36953,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
36954,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
36955,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
36956,0.110355,0.141421,0.141421,0.1,0.1,0.141421,0.141421,1,2000,,,,,,,,,
36957,0.0988234,0.144568,0.02,0.03,0.144568,0.144568,0.02,1,2000,,,,,,,,,
36958,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
36959,0.0801777,0.141421,0.1,0,0.1,0.141421,0.1,1,2000,,,,,,,,,
36960,0.108211,0.141421,0.141421,0.1,0.1,0.141421,0.141421,1,2000,,,,,,,,,
36961,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
36962,0.197159,0.223607,0.223607,0.141421,0.223607,0.2,0.223607,1,2000,,,,,,,,,
36963,0.0551777,0.141421,0.1,0,0,0,0.1,1,2000,,,,,,,,,
36964,0.0881146,0.111803,0.111803,0.111803,0.05,0.111803,0.111803,1,2000,,,,,,,,,
36965,0.0375,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
36966,0.00875,0.01,0.01,0.01,0.01,0.01,0.01,1,2000,,,,,,,,,
36967,0.0551777,0.141421,0,0.1,0.1,0,0,1,2000,,,,,,,,,
36968,0.131578,0.141774,0.141774,0.141774,0.141774,0.1,0.141774,1,2000,,,,,,,,,
36969,0.0176777,0.141421,0,0,0,0,0,1,2000,,,,,,,,,
36970,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36971,0.0552633,0.107703,0.04,0.107703,0.04,0.04,0.04,1,2000,,,,,,,,,
36972,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36973,0.1851,0.244949,0.223607,0.141421,0.244949,0.223607,0.223607,1,2000,,,,,,,,,
36974,0.27194,0.374166,0.244949,0.374166,0.244949,0.244949,0.244949,1,2000,,,,,,,,,
36975,0.0625,0.1,0.1,0,0.1,0.1,0.1,1,2000,,,,,,,,,
36976,0.0712377,0.10198,0.10198,0.02,0.02,0.10198,0.10198,1,2000,,,,,,,,,
36977,0.04125,0.1,0.1,0.01,0.1,0.01,0.1,1,2000,,,,,,,,,
36978,0.0926777,0.141421,0,0.1,0.1,0.1,0,1,2000,,,,,,,,,
36979,0.0316036,0.142829,0.01,0.142829,0.02,0.02,0.01,1,2000,,,,,,,,,
36980,0.025,0.1,0,0,0,0.1,0,1,2000,,,,,,,,,
36981,0.025,0.1,0,0,0,0,0,1,2000,,,,,,,,,
36982,0.0351247,0.100499,0.01,0.02,0.01,0.01,0.01,1,2000,,,,,,,,,
36983,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
36984,0.05,0.1,0,0.1,0.1,0,0,1,2000,,,,,,,,,
36985,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
36986,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36987,0.00875,0.02,0.01,0.02,0,0,0.01,1,2000,,,,,,,,,
36988,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36989,0.0625,0.1,0.1,0.1,0.1,0.1,0.1,1,2000,,,,,,,,,
36990,0.0375,0.1,0.1,0,0,0,0.1,1,2000,,,,,,,,,
36991,0.0338747,0.100499,0.02,0.100499,0.100499,0.01,0.02,1,2000,,,,,,,,,
36992,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36993,0.0340599,0.10198,0.01,0.10198,0.01,0.01,0.01,1,2000,,,,,,,,,
36994,0.0075,0.03,0,0.01,0.01,0,0,1,2000,,,,,,,,,
36995,0,0,0,0,0,0,0,1,2000,,,,,,,,,
36996,0.0718434,0.104403,0.02,0.02,0.10198,0.10198,0.02,1,2000,,,,,,,,,
36997,0.00625,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
36998,0.0625,0.1,0.1,0,0.1,0.1,0.1,1,2000,,,,,,,,,
36999,0.0831029,0.142829,0.01,0.100499,0.01,0.100499,0.01,1,2000,,,,,,,,,
37000,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
37001,0.116047,0.128062,0.128062,0.07,0.128062,0.128062,0.128062,1,2000,,,,,,,,,
37002,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
37003,0,0,0,0,0,0,0,1,2000,,,,,,,,,
37004,0.137917,0.153623,0.153623,0.153623,0.153623,0.116619,0.153623,1,2000,,,,,,,,,
37005,0.005,0.01,0.01,0.01,0,0,0.01,1,2000,,,,,,,,,
37006,0.0978553,0.141421,0.1,0.1,0,0.1,0.1,1,2000,,,,,,,,,
37007,0.059555,0.10198,0.100499,0.02,0.10198,0.10198,0.100499,1,2000,,,,,,,,,
37008,0.0025,0.02,0,0,0,0,0,1,2000,,,,,,,,,
37009,0.0213123,0.100499,0.100499,0.02,0.01,0.01,0.100499,1,2000,,,,,,,,,
37010,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
37011,0.0200623,0.100499,0.01,0.100499,0.01,0,0.01,1,2000,,,,,,,,,
37012,0.0625,0.1,0.1,0,0.1,0.1,0.1,1,2000,,,,,,,,,
37013,0.0893716,0.10198,0.100499,0.10198,0.100499,0.100499,0.100499,1,2000,,,,,,,,,
37014,0.0275,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
37015,0.0426777,0.141421,0,0.1,0,0,0,1,2000,,,,,,,,,
37016,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
37017,0.025,0.1,0,0,0,0,0,1,2000,,,,,,,,,
37018,0.113388,0.141421,0.141421,0,0.1,0.141421,0.141421,1,2000,,,,,,,,,
37019,0.110355,0.141421,0.1,0.141421,0.1,0.1,0.1,1,2000,,,,,,,,,
37020,0.01625,0.1,0,0.01,0.1,0,0,1,2000,,,,,,,,,
37021,0.0713516,0.107703,0.107703,0.04,0.04,0.107703,0.107703,1,2000,,,,,,,,,
37022,0.0634515,0.104403,0.02,0.104403,0.104403,0.02,0.02,1,2000,,,,,,,,,
37023,0.02625,0.1,0.1,0,0,0,0.1,1,2000,,,,,,,,,
37024,0,0,0,0,0,0,0,1,2000,,,,,,,,,
37025,0.0853553,0.141421,0.141421,0.1,0.141421,0.1,0.141421,1,2000,,,,,,,,,
37026,0.0458603,0.104403,0.01,0.104403,0.10198,0.02,0.01,1,2000,,,,,,,,,
37027,0.103033,0.141421,0.141421,0.1,0.1,0.141421,0.141421,1,2000,,,,,,,,,
37028,0.043071,0.144568,0.02,0.03,0.03,0.03,0.02,1,2000,,,,,,,,,
37029,0.01375,0.02,0.01,0.01,0.01,0.02,0.01,1,2000,,,,,,,,,
37030,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
37031,0.120711,0.141421,0.1,0.1,0.1,0.141421,0.1,1,2000,,,,,,,,,
37032,0.0239975,0.10198,0.01,0.02,0.01,0.02,0.01,1,2000,,,,,,,,,
37033,0.0375,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
37034,0.0188123,0.100499,0.01,0.01,0.01,0,0.01,1,2000,,,,,,,,,
37035,0.129498,0.15,0.107703,0.111803,0.107703,0.15,0.107703,1,2000,,,,,,,,,
37036,0.155178,0.2,0.1,0.1,0.2,0.2,0.1,1,2000,,,,,,,,,
37037,0.0853553,0.141421,0.1,0.141421,0.141421,0.1,0.1,1,2000,,,,,,,,,
37038,0.0778117,0.100499,0.100499,0.100499,0.100499,0.100499,0.100499,1,2000,,,,,,,,,
37039,0.134957,0.223607,0.1,0.141421,0.1,0.141421,0.1,1,2000,,,,,,,,,
37040,0.02,0.1,0.1,0.01,0.01,0.01,0.1,1,2000,,,,,,,,,
37041,0.0343627,0.104403,0.01,0.01,0.100499,0.02,0.01,1,2000,,,,,,,,,
37042,0.197101,0.244949,0.173205,0.244949,0.223607,0.141421,0.173205,1,2000,,,,,,,,,
37043,0.0853553,0.141421,0.141421,0,0.1,0.141421,0.141421,1,2000,,,,,,,,,
37044,0.0586499,0.107703,0.100499,0.100499,0.100499,0.02,0.100499,1,2000,,,,,,,,,
37045,0.075,0.1,0.1,0,0,0.1,0.1,1,2000,,,,,,,,,
37046,0.0353553,0.141421,0,0,0,0.141421,0,1,2000,,,,,,,,,
37047,0.0325623,0.100499,0,0.01,0.01,0.01,0,1,2000,,,,,,,,,
37048,0.025,0.1,0,0,0,0,0,1,2000,,,,,,,,,
37049,0.025,0.1,0,0,0,0,0,1,2000,,,,,,,,,
37050,0.0478553,0.141421,0.141421,0,0,0,0.141421,1,2000,,,,,,,,,
37051,0,0,0,0,0,0,0,1,2000,,,,,,,,,
37052,0,0,0,0,0,0,0,1,2000,,,,,,,,,
37053,0.0263123,0.100499,0.02,0.02,0.01,0.02,0.02,1,2000,,,,,,,,,
37054,0.0416752,0.141421,0.01,0.01,0.01,0.10198,0.01,1,2000,,,,,,,,,
37055,0.131532,0.146969,0.146969,0.146969,0.146969,0.104403,0.146969,1,2000,,,,,,,,,
37056,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
37057,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
37058,0.223324,0.244949,0.223607,0.244949,0.2,0.223607,0.223607,1,2000,,,,,,,,,
37059,0.00375,0.01,0,0,0,0.01,0,1,2000,,,,,,,,,
37060,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
37061,0.105178,0.141421,0.1,0.1,0.1,0.1,0.1,1,2000,,,,,,,,,
37062,0.0551777,0.141421,0,0.1,0.1,0,0,1,2000,,,,,,,,,
37063,0.17535,0.244949,0.173205,0.141421,0.173205,0.244949,0.173205,1,2000,,,,,,,,,
37064,0.0375,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
37065,0.02875,0.1,0,0.01,0.01,0.1,0,1,2000,,,,,,,,,
37066,0.0365599,0.10198,0.100499,0.03,0.01,0.02,0.100499,1,2000,,,,,,,,,
37067,0.01625,0.1,0.1,0,0,0.01,0.1,1,2000,,,,,,,,,
37068,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
37069,0,0,0,0,0,0,0,1,2000,,,,,,,,,
37070,0.0301777,0.141421,0,0.141421,0,0,0,1,2000,,,,,,,,,
37071,0.0646703,0.141421,0.01,0.02,0.02,0.02,0.01,1,2000,,,,,,,,,
37072,0.128228,0.15,0.15,0.107703,0.107703,0.146969,0.15,1,2000,,,,,,,,,
37073,0.0838711,0.107703,0.104403,0.107703,0.02,0.104403,0.104403,1,2000,,,,,,,,,
37074,0.04399,0.141421,0,0.141421,0,0,0,1,2000,,,,,,,,,
37075,0.0365342,0.141774,0.01,0.141774,0,0.01,0.01,1,2000,,,,,,,,,
37076,0.13794,0.144568,0.142829,0.142829,0.10198,0.142829,0.142829,1,2000,,,,,,,,,
37077,0.00875,0.01,0.01,0.01,0.01,0.01,0.01,1,2000,,,,,,,,,
37078,0.0176777,0.141421,0,0,0,0,0,1,2000,,,,,,,,,
37079,0.05,0.1,0,0.1,0,0.1,0,1,2000,,,,,,,,,
37080,0.00875,0.01,0.01,0.01,0.01,0.01,0.01,1,2000,,,,,,,,,
37081,0.110355,0.141421,0.1,0.1,0.141421,0.1,0.1,1,2000,,,,,,,,,
37082,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
37083,0.109753,0.111803,0.107703,0.107703,0.111803,0.111803,0.107703,1,2000,,,,,,,,,
37084,0.108211,0.141421,0.141421,0.1,0.141421,0.1,0.141421,1,2000,,,,,,,,,
37085,0.156109,0.173205,0.173205,0.141421,0.141421,0.173205,0.173205,1,2000,,,,,,,,,
37086,0,0,0,0,0,0,0,1,2000,,,,,,,,,
37087,0.00375,0.01,0,0,0,0.01,0,1,2000,,,,,,,,,
37088,0.025,0.1,0,0,0,0.1,0,1,2000,,,,,,,,,
37089,0.05,0.1,0.1,0,0,0.1,0.1,1,2000,,,,,,,,,
37090,0.108211,0.141421,0.141421,0,0.1,0.141421,0.141421,1,2000,,,,,,,,,
37091,0.0530108,0.107703,0.02,0.02,0.03,0.104403,0.02,1,2000,,,,,,,,,
37092,0.0785705,0.142829,0.10198,0.10198,0.141774,0.01,0.10198,1,2000,,,,,,,,,
37093,0.110778,0.111803,0.111803,0.107703,0.111803,0.111803,0.111803,1,2000,,,,,,,,,
37094,0.0326247,0.100499,0.01,0.01,0.01,0.100499,0.01,1,2000,,,,,,,,,
37095,0.015,0.02,0.02,0.02,0.01,0.02,0.02,1,2000,,,,,,,,,
37096,0,0,0,0,0,0,0,1,2000,,,,,,,,,
37097,0,0,0,0,0,0,0,1,2000,,,,,,,,,
37098,0.113388,0.141421,0.141421,0,0.141421,0.141421,0.141421,1,2000,,,,,,,,,
37099,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
37100,0.0375,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
37101,0.0288123,0.100499,0,0,0.01,0.01,0,1,2000,,,,,,,,,
37102,0.0912277,0.142829,0.03,0.142829,0.104403,0.03,0.03,1,2000,,,,,,,,,
37103,0.152136,0.173205,0.173205,0.141421,0.141421,0.173205,0.173205,1,2000,,,,,,,,,
37104,0.0176777,0.141421,0,0,0.141421,0,0,1,2000,,,,,,,,,
37105,0.0978553,0.141421,0.1,0.1,0,0.1,0.1,1,2000,,,,,,,,,
37106,0.0476247,0.100499,0.01,0.100499,0.01,0.02,0.01,1,2000,,,,,,,,,
37107,0.0426777,0.141421,0,0,0.1,0,0,1,2000,,,,,,,,,
37108,0,0,0,0,0,0,0,1,2000,,,,,,,,,
37109,0.291027,0.316228,0.313209,0.219317,0.316228,0.313209,0.313209,1,2000,,,,,,,,,
37110,0.05,0.1,0,0,0,0.1,0,1,2000,,,,,,,,,
37111,0.0551777,0.141421,0,0.141421,0,0,0,1,2000,,,,,,,,,
37112,0.0288123,0.100499,0.01,0.01,0.100499,0,0.01,1,2000,,,,,,,,,
37113,0.5243,0.531413,0.524976,0.522015,0.522015,0.522015,0.524976,1,2000,,,,,,,,,
37114,0.328139,0.412311,0.316228,0.412311,0.331662,0.316228,0.316228,1,2000,,,,,,,,,
37115,0.117985,0.173205,0.173205,0.141421,0,0.173205,0.173205,1,2000,,,,,,,,,
37116,0,0,0,0,0,0,0,1,2000,,,,,,,,,
37117,0.0164975,0.10198,0.01,0.10198,0,0,0.01,1,2000,,,,,,,,,
37118,0.0375,0.1,0.1,0,0,0,0.1,1,2000,,,,,,,,,
37119,0.0930499,0.141421,0.1,0.141421,0.1,0,0.1,1,2000,,,,,,,,,
37120,0.0768283,0.173205,0,0.173205,0.141421,0,0,1,2000,,,,,,,,,
37121,0.28159,0.328786,0.328786,0.241039,0.328786,0.313209,0.328786,1,2000,,,,,,,,,
37122,0.0288747,0.100499,0.100499,0.100499,0,0,0.100499,1,2000,,,,,,,,,
37123,0.0375,0.1,0.1,0,0.1,0.1,0.1,1,2000,,,,,,,,,
37124,0.025,0.1,0.1,0,0,0.1,0.1,1,2000,,,,,,,,,
37125,0.0275623,0.100499,0.01,0.02,0.02,0.02,0.01,1,2000,,,,,,,,,
37126,0,0,0,0,0,0,0,1,2000,,,,,,,,,
37127,0.0025,0.01,0,0,0,0,0,1,2000,,,,,,,,,
37128,0.0803271,0.111803,0.107703,0.04,0.111803,0.107703,0.107703,1,2000,,,,,,,,,
37129,0.0189975,0.10198,0.01,0.10198,0.01,0.01,0.01,1,2000,,,,,,,,,
37130,0.052687,0.100499,0.100499,0,0,0,0.100499,1,2000,,,,,,,,,
37131,0.0958728,0.122066,0.111803,0.111803,0.111803,0.04,0.111803,1,2000,,,,,,,,,
37132,0.0841506,0.173205,0.1,0.1,0.1,0.1,0.1,1,2000,,,,,,,,,
37133,0.0853553,0.141421,0.1,0,0.1,0.1,0.1,1,2000,,,,,,,,,
37134,0.0375,0.1,0.1,0,0,0.1,0.1,1,2000,,,,,,,,,
37135,0.151108,0.206155,0.15,0.111803,0.146969,0.15,0.15,1,2000,,,,,,,,,
37136,0.165259,0.173205,0.173205,0.173205,0.173205,0.173205,0.173205,1,2000,,,,,,,,,
37137,0.0625,0.1,0,0.1,0.1,0,0,1,2000,,,,,,,,,
37138,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
37139,0.0125,0.1,0,0,0,0.1,0,1,2000,,,,,,,,,
37140,0.0125,0.1,0.1,0,0,0,0.1,1,2000,,,,,,,,,
37141,0.0176777,0.141421,0,0.141421,0,0,0,1,2000,,,,,,,,,
